5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,avg
0.7950000000000002,0.9,1.0,1.1,1.1,1.2,1.4,1.6600000000000008,1.8,1.8,2.1,2.3,2.5,2.6299999999999986,3.1,3.3,3.6,4.0,4.304999999999998,2.1363157894736844
0.9,1.0,1.1,1.1,1.3,1.5699999999999996,1.7000000000000002,1.8600000000000008,2.1,2.2,2.4450000000000003,2.7399999999999993,2.9,3.1,3.4,3.8200000000000016,4.1,4.4,4.809999999999996,2.449736842105263
0.8950000000000001,0.9,1.0,1.1,1.1,1.2,1.4,1.6,1.7,1.8,2.1,2.4,2.6,2.8,3.1,3.4200000000000017,3.9,4.3,4.704999999999999,2.211578947368421
0.9,0.9900000000000002,1.0,1.0800000000000005,1.1,1.1,1.3,1.5,1.7,1.95,2.1,2.3,2.5,2.7,3.0,3.120000000000002,3.5,3.7,4.204999999999998,2.091842105263158
0.9,1.0,1.085,1.1,1.1,1.2,1.5,1.8,2.1,2.5,2.6,2.7,2.9,3.129999999999998,3.5,3.7200000000000015,4.2,4.4,5.0,2.443947368421053
0.9,1.0,1.1,1.1,1.4,1.6,1.7000000000000002,1.8,2.1,2.3,2.5,2.7,2.8,3.0299999999999985,3.2250000000000005,3.620000000000002,4.015000000000001,4.4,4.9,2.431052631578947
0.9,1.0,1.085,1.1,1.1,1.2,1.5,1.7,1.9,2.1,2.3,2.6,2.7,2.9,3.425,3.7,3.8150000000000004,4.1,4.7,2.306578947368421
0.8950000000000001,1.0,1.0,1.1,1.1,1.2,1.4,1.7,1.8,2.1,2.2,2.4,2.6,2.9,3.1,3.3200000000000016,3.7,4.109999999999999,4.509999999999996,2.217631578947368
0.9,1.0,1.1,1.1,1.1749999999999998,1.4,1.6,1.7,1.7549999999999997,2.05,2.3,2.6,2.7,2.8,3.2250000000000005,3.7,4.2,4.51,5.0,2.3586842105263157
1.0,1.0,1.085,1.1,1.1,1.1699999999999995,1.5299999999999985,1.7,1.8,1.9,2.1,2.3,2.5,2.6299999999999986,2.9,3.2,3.6,4.0,4.3,2.1534210526315785
0.9,1.0,1.1,1.1800000000000004,1.2750000000000001,1.5,1.6649999999999991,1.8,1.9549999999999996,2.1,2.3,2.5,2.8,3.1,3.4,3.6,4.0,4.2,4.6,2.3671052631578946
0.9,1.0,1.1,1.1,1.1,1.4,1.6,1.7,1.8,2.0,2.1,2.3,2.5,2.6299999999999986,2.8,3.1,3.4,4.0,4.2149999999999945,2.144473684210526
0.7,1.0,1.0,1.1,1.1,1.3,1.6,1.7,1.8,2.1,2.2,2.4,2.6,2.8,3.025,3.3,3.7,4.21,5.0,2.2439473684210527
0.8,1.0,1.1,1.1,1.1,1.2,1.4,1.6,1.7,2.0,2.2,2.4,2.6,3.0299999999999985,3.2,3.6,3.9150000000000005,4.2,4.704999999999999,2.255263157894737
0.9,0.9,1.0,1.0800000000000005,1.1,1.1,1.1649999999999991,1.4,1.7,1.8,1.9,2.1,2.3,2.6,2.925,3.2,3.4150000000000005,3.8,4.309999999999996,2.0365789473684206
0.8,0.9,1.0,1.1,1.1,1.2,1.4,1.6,1.7549999999999997,1.9,2.2,2.3,2.4,2.6,2.8249999999999997,3.1,3.6,4.01,4.5,2.1205263157894736
1.0,1.0,1.1,1.1800000000000004,1.3,1.5699999999999996,1.7000000000000002,1.8600000000000008,2.0,2.2,2.4,2.5,2.7,3.1,3.4,3.6,3.9,4.2,4.604999999999998,2.385
0.8950000000000001,0.9900000000000002,1.0,1.1,1.1,1.3,1.6,1.6,1.7,1.8,2.0,2.2399999999999993,2.5349999999999993,2.729999999999998,3.2,3.5,3.7150000000000007,4.2,4.6,2.2002631578947374
0.6950000000000001,0.9,1.0,1.1,1.1,1.3,1.5,1.7,1.8,2.1,2.2,2.539999999999999,2.7,2.959999999999997,3.5,3.7200000000000015,4.0,4.4,5.0,2.3271052631578946
0.8,0.9900000000000002,1.0,1.1,1.1,1.2,1.3,1.5,1.8,2.0,2.1,2.439999999999999,2.7,3.0,3.1,3.3,3.6,4.1,4.4049999999999985,2.1860526315789475
0.8,0.9900000000000002,1.0,1.1,1.1,1.1,1.3,1.4600000000000009,1.6549999999999998,1.8,2.1,2.2,2.4349999999999996,2.7,3.025,3.4200000000000017,3.7,4.0,4.504999999999998,2.1257894736842107
0.7,1.0,1.0,1.1,1.1,1.3699999999999997,1.6,1.8,1.9,2.1,2.4450000000000003,2.6399999999999992,2.9,3.0299999999999985,3.2,3.5,3.7,4.2,4.5,2.3044736842105267
0.8,1.0,1.1,1.1,1.1749999999999998,1.3,1.5,1.6,1.8,2.0,2.1,2.4,2.6,3.0,3.3,3.6,3.9,4.2,4.5,2.261842105263158
0.8950000000000001,1.0,1.1,1.1,1.1749999999999998,1.3,1.5649999999999993,1.8,2.0549999999999997,2.2,2.5,2.6,2.8,3.0,3.2,3.4200000000000017,3.7,4.3,4.504999999999998,2.3271052631578946
0.9,1.0,1.085,1.1,1.1,1.3,1.5,1.7,1.8549999999999998,2.2,2.4,2.6,2.834999999999999,3.1,3.4,3.6,3.9,4.309999999999999,4.804999999999998,2.352105263157894
0.8950000000000001,1.0,1.0,1.1,1.1,1.4,1.6,1.8,1.9,2.1,2.345,2.6,2.7,3.1,3.4,3.7200000000000015,3.9150000000000005,4.21,4.704999999999999,2.346842105263158
0.9,1.1,1.1,1.2,1.3,1.5,1.7000000000000002,1.8,2.1,2.3,2.4,2.6,2.8,3.1,3.3,3.7200000000000015,4.2,4.5,4.9,2.4484210526315793
0.9,1.0,1.1,1.1,1.1,1.4,1.6,1.8,1.9,2.1,2.3,2.6,2.7,3.0,3.2,3.4,3.7150000000000007,4.1,4.5,2.2902631578947372
0.8,0.9,1.0,1.1,1.1,1.3,1.5,1.7,1.8,2.05,2.2,2.4,2.6,2.8,3.1,3.4200000000000017,3.7,4.109999999999999,4.4049999999999985,2.2097368421052637
0.8950000000000001,1.0,1.0,1.1,1.1,1.1,1.2,1.560000000000001,1.7,1.95,2.1,2.2399999999999993,2.4,2.7,3.0,3.3200000000000016,3.7,4.0,5.0,2.1613157894736843
0.8,0.9,1.0,1.1,1.1,1.2,1.4649999999999992,1.8,2.1,2.3,2.4450000000000003,2.539999999999999,2.7,3.0,3.3,3.6,4.115,4.3,4.9,2.3507894736842103
0.9,1.0,1.1,1.1,1.2,1.5,1.6,1.7,1.7549999999999997,1.9,2.2,2.5,2.7,3.0299999999999985,3.2,3.5,3.7,4.109999999999999,4.604999999999998,2.2789473684210524
0.8,1.0,1.0,1.1,1.1,1.1,1.5,1.7,1.8,2.0,2.2,2.4,2.6,2.9299999999999984,3.2,3.5,3.6150000000000007,4.309999999999999,4.704999999999999,2.24
0.6,0.9,1.0,1.1,1.1,1.2,1.4,1.6,1.8,2.0,2.1,2.3,2.5,2.7,3.025,3.5,3.8,4.309999999999999,4.604999999999998,2.186315789473684
0.9,1.0,1.0,1.1,1.1,1.1699999999999995,1.6,1.7,1.8549999999999998,2.1,2.245,2.4,2.8,3.0,3.2250000000000005,3.6,3.7150000000000007,4.019999999999999,4.804999999999998,2.2807894736842105
0.6950000000000001,1.0,1.0,1.1,1.1,1.3,1.6,1.8,2.0,2.1,2.2,2.4,2.6,2.8,3.1,3.4,3.6,4.1,4.704999999999999,2.2421052631578946
0.9,1.0,1.0,1.1,1.1,1.2,1.364999999999999,1.5,1.7,1.8,2.1,2.3,2.334999999999999,2.6,2.9,3.120000000000002,3.6,3.9099999999999993,4.4049999999999985,2.101842105263158
0.7,1.0,1.1,1.1,1.2,1.4,1.6,1.7,1.9,2.2,2.4,2.6,2.8,3.0,3.2,3.520000000000002,4.015000000000001,4.3,4.604999999999998,2.333684210526316
0.6950000000000001,0.9,1.0,1.1,1.1,1.4699999999999995,1.6,1.8,2.1,2.2,2.3,2.5,2.8,3.0299999999999985,3.2,3.5,3.7,4.21,5.0,2.3265789473684215
0.8950000000000001,1.0,1.0,1.1,1.1,1.1,1.2649999999999992,1.5,1.7,1.8,2.1450000000000005,2.539999999999999,2.7,2.9299999999999984,3.125,3.5,3.8,4.2,4.809999999999996,2.2215789473684207
0.9,1.0,1.1,1.1,1.2,1.5,1.6649999999999991,1.8,1.9,2.1500000000000004,2.345,2.539999999999999,2.834999999999999,3.0299999999999985,3.2250000000000005,3.5,3.7150000000000007,4.1,4.504999999999998,2.3215789473684207
0.8,1.0,1.0,1.1,1.1,1.1699999999999995,1.5,1.7,1.8549999999999998,2.1,2.3,2.5,2.635,2.9,3.1,3.5,3.7150000000000007,4.1,4.6,2.2460526315789475
0.7,1.0,1.1,1.1,1.1,1.3699999999999997,1.5649999999999993,1.8,1.9549999999999996,2.1,2.3,2.6,2.834999999999999,3.1,3.3249999999999997,3.6,3.8,4.21,4.7,2.329473684210526
0.8,0.9,1.0,1.0,1.1,1.1,1.1,1.3600000000000008,1.6,1.7,1.8,2.1,2.2,2.4,2.8249999999999997,3.1,3.7,4.109999999999999,4.5,2.0207894736842102
0.9,1.0,1.1,1.1,1.2750000000000001,1.5,1.7999999999999998,1.9,2.1,2.3,2.5,2.7,2.9349999999999996,3.129999999999998,3.3,3.6,3.9,4.2,4.8,2.423157894736842
0.9,1.0,1.1,1.1,1.1,1.2,1.3,1.6,1.8,1.9,2.1,2.3,2.5,2.8,3.125,3.7,4.1,4.3,4.704999999999999,2.2436842105263155
0.8,0.9,1.0,1.1,1.1,1.1,1.2649999999999992,1.6,1.7549999999999997,2.05,2.2,2.4,2.635,3.0,3.125,3.3200000000000016,3.7,4.01,4.304999999999998,2.1771052631578947
0.9,1.0,1.1,1.1,1.1,1.2,1.3,1.560000000000001,1.7,1.8,2.1,2.3,2.5,2.729999999999998,3.0,3.4,3.7,4.0,4.309999999999996,2.1473684210526316
0.8950000000000001,1.0,1.1,1.1,1.1,1.2,1.5649999999999993,1.7,1.9549999999999996,2.1500000000000004,2.4,2.5,2.7,3.1,3.4,3.6,4.015000000000001,4.3,5.004999999999998,2.3571052631578944
0.7,1.0,1.085,1.1,1.1,1.2,1.6,1.8,1.8549999999999998,2.05,2.2,2.5,2.7349999999999994,3.0,3.1,3.5,3.7150000000000007,4.01,4.5,2.25
0.7,0.9,1.0,1.0,1.1,1.1,1.3,1.5,1.7,1.85,2.1,2.339999999999999,2.7,2.9,3.1,3.4200000000000017,3.8150000000000004,4.109999999999999,4.704999999999999,2.1757894736842105
0.7,0.8,0.9,1.0,1.1,1.1,1.1,1.2,1.4,1.6,1.8450000000000002,2.2,2.4,2.6,3.1,3.4200000000000017,4.0,4.109999999999999,4.9049999999999985,2.0778947368421057
0.9,1.0,1.0,1.1,1.1,1.1699999999999995,1.3,1.6,1.7,1.8,2.1,2.2399999999999993,2.4,2.6,2.8249999999999997,3.2,3.9150000000000005,4.309999999999999,4.704999999999999,2.156052631578947
0.6950000000000001,0.9,1.0,1.1,1.1,1.1,1.2,1.4600000000000009,1.6549999999999998,1.8,2.0,2.2,2.5,2.6299999999999986,3.0,3.2,3.6,4.0,4.614999999999995,2.0923684210526314
0.8950000000000001,1.0,1.0,1.1,1.1,1.2,1.3,1.5,1.7,1.75,2.0,2.2,2.3,2.6299999999999986,3.1,3.520000000000002,3.9150000000000005,4.3,4.9049999999999985,2.179736842105263
0.7950000000000002,0.8900000000000002,1.0,1.1,1.1,1.2,1.4,1.6,1.8,2.0,2.1,2.339999999999999,2.8,3.0299999999999985,3.5,3.7,3.8,4.21,5.0,2.2823684210526314
0.9,1.0,1.1,1.1,1.1,1.2,1.3,1.5,1.7,1.8,2.1,2.3,2.3,2.6,2.9,3.4,3.6150000000000007,4.01,4.6,2.1328947368421054
0.7950000000000002,1.0,1.085,1.1,1.1,1.2,1.5649999999999993,1.7,1.9,2.05,2.245,2.4,2.6,2.8,3.1,3.3,3.7,4.1,4.504999999999998,2.2234210526315787
0.9,1.0,1.1,1.1,1.1,1.3,1.5,1.7,1.8,2.1,2.1450000000000005,2.339999999999999,2.5349999999999993,2.8299999999999983,3.2,3.4200000000000017,3.8,4.01,4.6,2.2357894736842105
0.8,1.0,1.0,1.1,1.1,1.2,1.5,1.7,1.8,2.2,2.3,2.5,2.8,3.0299999999999985,3.3,3.520000000000002,3.8150000000000004,4.1,4.4,2.2718421052631577
0.9,1.0,1.0,1.1,1.1,1.2,1.3,1.5,1.7,1.9,2.1,2.2,2.4349999999999996,2.7,3.025,3.3,3.6,4.109999999999999,4.6,2.1457894736842107
0.8,0.9,1.0,1.0,1.1,1.1,1.3,1.6600000000000008,1.8,2.2,2.4,2.6,2.7,3.0,3.1,3.6,3.9,4.2,5.004999999999998,2.282368421052632
0.6,1.0,1.0,1.1,1.1,1.2,1.4,1.7,1.8,2.0,2.2,2.439999999999999,2.7,2.9,3.0,3.4,3.7,4.1,4.704999999999999,2.2128947368421055
0.8,1.0,1.085,1.1,1.1,1.3,1.4,1.7,1.7549999999999997,1.9,2.245,2.4,2.7,2.9299999999999984,3.2,3.6,3.8150000000000004,4.1,4.5,2.243684210526316
0.8,1.0,1.085,1.1,1.1,1.3,1.5,1.7,1.8,2.1,2.3,2.539999999999999,2.7,2.9,3.125,3.5,3.7,4.109999999999999,4.504999999999998,2.2560526315789473
0.9,1.0,1.0,1.1,1.1,1.1,1.3,1.5,1.6549999999999998,1.8,2.0,2.2399999999999993,2.4,2.9299999999999984,3.2250000000000005,3.4200000000000017,3.7,4.2,4.504999999999998,2.1618421052631582
0.9,1.0,1.1,1.1,1.2,1.4,1.7000000000000002,1.7,2.0,2.25,2.4,2.7,2.9349999999999996,3.2,3.425,3.7200000000000015,4.1,4.5,5.0,2.438421052631579
