73400.0,203000.0,84000.0,15200.0,46100.0,201000.0,67100.0,9000.0,30500.0,71600.0,18800.0,30400.0,74600.0,258000.0,56100.0
258000.0,112000.0,71100.0,117000.0,91800.0,130000.0,83100.0,240000.0,256000.0,51500.0,130000.0,79300.0,83500.0,61500.0,277000.0
90900.0,132000.0,162000.0,61000.0,208000.0,45100.0,99300.0,113000.0,160000.0,31600.0,69600.0,96700.0,315000.0,83200.0,31600.0
65600.0,76000.0,81900.0,133000.0,264000.0,17200.0,186000.0,98400.0,43300.0,167000.0,92800.0,114000.0,31800.0,92500.0,205000.0
34000.0,90000.0,151000.0,278000.0,12400.0,249000.0,90400.0,245000.0,39400.0,274000.0,73300.0,17900.0,40600.0,36300.0,72500.0
71100.0,73700.0,55300.0,106000.0,39600.0,111000.0,75200.0,82600.0,105000.0,57400.0,75900.0,13800.0,86100.0,74700.0,81700.0
73000.0,21000.0,87900.0,110000.0,160000.0,161000.0,143000.0,145000.0,243000.0,178000.0,28300.0,66300.0,66600.0,55600.0,102000.0
85600.0,73200.0,143000.0,255000.0,95900.0,56400.0,215000.0,184000.0,18500.0,19100.0,93600.0,21500.0,72300.0,71600.0,73000.0
205000.0,121000.0,13600.0,21700.0,66200.0,93300.0,318000.0,66500.0,97400.0,57500.0,50300.0,90200.0,51800.0,9630.0,80400.0
11500.0,161000.0,41600.0,221000.0,27400.0,88600.0,211000.0,57600.0,71200.0,45200.0,112000.0,90600.0,107000.0,245000.0,85200.0
44100.0,9250.0,99800.0,178000.0,12400.0,57300.0,104000.0,65300.0,283000.0,138000.0,79300.0,102000.0,66500.0,167000.0,44900.0
113000.0,131000.0,49300.0,45200.0,47000.0,82300.0,27100.0,22300.0,37700.0,89400.0,101000.0,99800.0,95900.0,328000.0,211000.0
44500.0,232000.0,90100.0,86600.0,274000.0,46100.0,46400.0,87600.0,45200.0,152000.0,88600.0,59700.0,139000.0,33400.0,107000.0
76000.0,74400.0,12800.0,14600.0,76800.0,28700.0,163000.0,71400.0,205000.0,81200.0,184000.0,207000.0,98000.0,84500.0,137000.0
68200.0,70400.0,273000.0,55600.0,37700.0,49100.0,207000.0,70900.0,93100.0,62500.0,47000.0,72800.0,47800.0,119000.0,55100.0
82400.0,89800.0,9590.0,62000.0,61000.0,52500.0,29200.0,47400.0,82300.0,259000.0,30500.0,17700.0,55600.0,99800.0,53000.0
322000.0,123000.0,280000.0,72700.0,166000.0,79800.0,13900.0,172000.0,84100.0,14600.0,126000.0,30500.0,13200.0,9260.0,90600.0
65900.0,41400.0,321000.0,160000.0,137000.0,90100.0,8930.0,255000.0,217000.0,327000.0,126000.0,68400.0,179000.0,92800.0,61900.0
82400.0,55400.0,68100.0,66100.0,75400.0,31800.0,56100.0,106000.0,83400.0,279000.0,88200.0,69900.0,112000.0,51100.0,84200.0
59400.0,13600.0,20800.0,104000.0,89400.0,104000.0,58000.0,71800.0,92000.0,109000.0,76000.0,81200.0,77600.0,93100.0,68200.0
16400.0,152000.0,281000.0,250000.0,53800.0,81800.0,240000.0,60400.0,99200.0,9050.0,157000.0,79200.0,81100.0,97100.0,38600.0
72500.0,136000.0,101000.0,93900.0,21800.0,94300.0,8990.0,112000.0,82500.0,69200.0,15500.0,83900.0,67600.0,189000.0,10600.0
54400.0,87200.0,18700.0,73500.0,9440.0,69900.0,138000.0,72600.0,170000.0,37400.0,190000.0,275000.0,83900.0,257000.0,273000.0
176000.0,59100.0,113000.0,84200.0,96300.0,241000.0,70700.0,18200.0,114000.0,188000.0,171000.0,37700.0,90700.0,58000.0,111000.0
151000.0,15500.0,82400.0,131000.0,113000.0,55500.0,92100.0,58700.0,175000.0,8780.0,205000.0,159000.0,166000.0,56400.0,84500.0
223000.0,45200.0,8940.0,21000.0,73100.0,43000.0,31400.0,55200.0,47900.0,60100.0,71800.0,18000.0,10400.0,39300.0,56300.0
78800.0,24800.0,146000.0,26000.0,46800.0,123000.0,238000.0,81700.0,57100.0,42900.0,79800.0,82500.0,14100.0,248000.0,105000.0
103000.0,188000.0,82600.0,29700.0,168000.0,37100.0,229000.0,82300.0,49400.0,76900.0,70500.0,71100.0,186000.0,53600.0,11300.0
88800.0,9250.0,97100.0,21200.0,72700.0,61000.0,92800.0,105000.0,135000.0,96700.0,115000.0,13400.0,66100.0,70000.0,93300.0
84300.0,88000.0,49300.0,103000.0,63700.0,118000.0,83500.0,84600.0,15400.0,185000.0,45400.0,27000.0,200000.0,193000.0,18100.0
18000.0,20400.0,176000.0,18900.0,75200.0,12800.0,279000.0,11100.0,323000.0,319000.0,68700.0,145000.0,88800.0,96500.0,57300.0
52200.0,48000.0,196000.0,69300.0,315000.0,130000.0,81400.0,88600.0,10600.0,84400.0,56500.0,160000.0,43400.0,41300.0,24700.0
68100.0,49300.0,110000.0,69300.0,71800.0,68600.0,202000.0,71600.0,8880.0,130000.0,84300.0,263000.0,44900.0,102000.0,72600.0
54200.0,216000.0,97500.0,78400.0,30600.0,170000.0,95000.0,160000.0,89300.0,71800.0,57200.0,101000.0,41600.0,102000.0,76300.0
19300.0,70000.0,28200.0,11100.0,178000.0,163000.0,10100.0,9270.0,30800.0,289000.0,83300.0,12400.0,69900.0,72800.0,93600.0
37800.0,78700.0,174000.0,18500.0,101000.0,232000.0,83100.0,45200.0,124000.0,78600.0,50200.0,89900.0,141000.0,68700.0,119000.0
45500.0,73000.0,74100.0,218000.0,39000.0,58900.0,154000.0,23100.0,83300.0,153000.0,85800.0,76000.0,68700.0,45600.0,30500.0
135000.0,30600.0,63400.0,162000.0,93200.0,31000.0,12300.0,53200.0,74600.0,60900.0,32800.0,101000.0,74600.0,50700.0,32500.0
70400.0,212000.0,202000.0,119000.0,31800.0,48000.0,103000.0,248000.0,90100.0,37700.0,256000.0,13300.0,73000.0,13000.0,82100.0
62400.0,44000.0,39200.0,119000.0,41300.0,38100.0,89900.0,29100.0,12900.0,138000.0,109000.0,81700.0,47300.0,225000.0,18000.0
106000.0,11100.0,12500.0,37300.0,84100.0,11000.0,9350.0,64900.0,125000.0,329000.0,76300.0,257000.0,85900.0,102000.0,62400.0
96700.0,80100.0,90200.0,158000.0,71900.0,37300.0,51400.0,68400.0,48100.0,95800.0,238000.0,104000.0,20800.0,216000.0,28000.0
124000.0,16400.0,246000.0,121000.0,39100.0,15700.0,314000.0,70200.0,45300.0,92200.0,38300.0,20500.0,106000.0,142000.0,97700.0
9610.0,72400.0,70700.0,41000.0,87000.0,44200.0,151000.0,200000.0,31400.0,172000.0,44900.0,87600.0,53200.0,118000.0,110000.0
75600.0,58300.0,245000.0,205000.0,71600.0,190000.0,20600.0,181000.0,88000.0,11800.0,192000.0,83600.0,242000.0,71500.0,205000.0
113000.0,13500.0,160000.0,21200.0,12500.0,87000.0,71600.0,124000.0,89100.0,248000.0,38800.0,86700.0,154000.0,127000.0,122000.0
172000.0,181000.0,56800.0,73200.0,74900.0,61100.0,13100.0,142000.0,90700.0,21500.0,180000.0,78000.0,124000.0,73500.0,51400.0
40800.0,41600.0,89900.0,89800.0,90000.0,134000.0,254000.0,54300.0,57000.0,197000.0,101000.0,89400.0,82500.0,53000.0,317000.0
90500.0,287000.0,13300.0,74700.0,190000.0,57700.0,136000.0,54700.0,146000.0,248000.0,36900.0,75300.0,21600.0,94400.0,54700.0
55300.0,73500.0,123000.0,131000.0,152000.0,226000.0,249000.0,252000.0,182000.0,30200.0,47900.0,84600.0,178000.0,51600.0,279000.0
166000.0,114000.0,11800.0,58700.0,88300.0,47800.0,33800.0,128000.0,262000.0,12400.0,93700.0,109000.0,57600.0,39000.0,136000.0
11700.0,253000.0,102000.0,68100.0,71400.0,278000.0,22000.0,82600.0,10800.0,98000.0,275000.0,160000.0,133000.0,55200.0,45300.0
248000.0,192000.0,59100.0,71900.0,28000.0,246000.0,204000.0,144000.0,67300.0,99800.0,94400.0,84000.0,24900.0,69200.0,51600.0
112000.0,37900.0,177000.0,97500.0,12100.0,12700.0,50400.0,96700.0,47300.0,77900.0,72700.0,254000.0,31500.0,282000.0,29100.0
72500.0,49200.0,196000.0,11600.0,70200.0,115000.0,31000.0,20400.0,33300.0,82300.0,95200.0,61900.0,28300.0,52500.0,140000.0
182000.0,85600.0,12500.0,80400.0,69000.0,75200.0,12500.0,130000.0,68300.0,50100.0,70800.0,101000.0,46400.0,80800.0,87600.0
160000.0,73800.0,45300.0,101000.0,11600.0,65300.0,37000.0,88000.0,187000.0,18300.0,90200.0,132000.0,66500.0,93900.0,38100.0
76300.0,101000.0,38800.0,83900.0,14800.0,248000.0,71900.0,121000.0,132000.0,20500.0,60600.0,88700.0,211000.0,57400.0,30400.0
12500.0,92800.0,256000.0,53400.0,119000.0,21300.0,71400.0,67700.0,20700.0,122000.0,85600.0,50000.0,94200.0,93100.0,83800.0
125000.0,255000.0,53200.0,122000.0,17100.0,17900.0,45700.0,77600.0,135000.0,20400.0,62200.0,27000.0,14200.0,12500.0,56900.0
41500.0,71600.0,60500.0,39800.0,238000.0,65900.0,196000.0,101000.0,36500.0,21000.0,88800.0,19100.0,58700.0,243000.0,64600.0
82100.0,46800.0,67600.0,12400.0,67800.0,89900.0,84500.0,20800.0,88600.0,68100.0,40200.0,15900.0,47700.0,73800.0,66800.0
38800.0,39500.0,232000.0,177000.0,134000.0,61400.0,240000.0,277000.0,27600.0,61700.0,85900.0,134000.0,127000.0,217000.0,51500.0
74900.0,119000.0,46600.0,246000.0,89800.0,161000.0,123000.0,68000.0,43600.0,20900.0,39900.0,143000.0,44300.0,285000.0,76800.0
97100.0,232000.0,101000.0,74300.0,181000.0,138000.0,58700.0,218000.0,116000.0,8970.0,86600.0,32200.0,12800.0,175000.0,40500.0
56700.0,156000.0,71300.0,71800.0,141000.0,95200.0,21500.0,166000.0,20700.0,113000.0,44200.0,92100.0,52100.0,83300.0,138000.0
37000.0,44100.0,58300.0,115000.0,174000.0,30400.0,212000.0,216000.0,97800.0,204000.0,327000.0,36400.0,9900.0,78800.0,14600.0
21500.0,97500.0,80900.0,90700.0,53900.0,13900.0,105000.0,72500.0,142000.0,179000.0,72800.0,72300.0,29000.0,99700.0,73800.0
92900.0,37900.0,82400.0,54500.0,231000.0,197000.0,33500.0,30800.0,211000.0,83100.0,81100.0,186000.0,241000.0,122000.0,131000.0
30500.0,192000.0,71400.0,48700.0,54700.0,74600.0,72900.0,112000.0,93900.0,129000.0,131000.0,20300.0,79000.0,87000.0,87100.0
65200.0,71400.0,73200.0,94600.0,8960.0,174000.0,53200.0,76300.0,17200.0,24000.0,120000.0,243000.0,89800.0,31000.0,101000.0
13700.0,177000.0,234000.0,85500.0,83600.0,37700.0,71900.0,62500.0,95300.0,115000.0,65200.0,201000.0,106000.0,179000.0,92000.0
85700.0,175000.0,88000.0,32200.0,99000.0,86900.0,84300.0,20400.0,53600.0,135000.0,107000.0,74200.0,19800.0,202000.0,64400.0
72700.0,79400.0,202000.0,70300.0,59100.0,113000.0,11000.0,29000.0,20700.0,39300.0,157000.0,86000.0,103000.0,78800.0,16600.0
248000.0,179000.0,76300.0,47400.0,51600.0,110000.0,112000.0,92100.0,130000.0,91900.0,84200.0,116000.0,46600.0,115000.0,39800.0
37200.0,37100.0,88300.0,248000.0,202000.0,30000.0,15700.0,10300.0,39800.0,90700.0,11100.0,162000.0,11700.0,32400.0,242000.0
17900.0,68400.0,43300.0,279000.0,106000.0,210000.0,84600.0,101000.0,90400.0,91600.0,48500.0,40300.0,86500.0,66500.0,328000.0
83600.0,9630.0,70700.0,152000.0,39300.0,58300.0,89900.0,92500.0,183000.0,97000.0,162000.0,150000.0,40300.0,88600.0,37400.0
